vente_article_id;contrat_num;article_type_code;reference_article_magasin;prix_vente_final;qte_vente;taux_commission;prix_net_deposant;magasin_code;vente_num;prix_vente_total;date_cloture_vente;date_reglement;reglement_deposant_id;prix_reglee;prix_deposant;prix_com;taux_assurance;contact_num;taux_tva;prix_a_reglee;reglee;libelle;STATUS
D33LAT-152518;000184;DEPOT;000184-19;3;1;0.2;0;D33LAT;0000001518;3;20150922;20151015;1510132335428;2.4;2.4;0.6;0;D33LAT-19800369;0.2;3;1;CD;C
D33LAT-152524;1501754;DEPOT;11508407;11;1;0.5;0;D33LAT;0000001522;11;20150922;20151015;1510132335668;5.5;5.5;5.5;0;D33LAT-11100165;0.2;11;1;ECRAN PC SLIDING ;C
D33LAT-152525;000201;DEPOT;000201-52;8;1;0.4;0;D33LAT;0000001522;8;20150922;20151015;1510132335175;4.8;4.8;3.2;0;D33LAT-19700084;0.2;8;1;BOITE SCULPTEE;C
D33LAT-152527;1501588;DEPOT;11507617;10;1;0.01;0;D33LAT;0000001523;10;20150922;20151015;1510132334652;9.9;9.9;0.1;0;D33LAT-11300098;0.2;10;1;9-11 PLATEAU SCULPTE PM;C
D33LAT-152528;1502351;DEPOT;11511363;21;1;0.5;0;D33LAT;0000001524;21;20150922;20151015;151013233495;10.5;10.5;10.5;0;D33LAT-11400488;0.2;21;1;DRAP ANCIEN FILS BRODE ;C
D33LAT-152529;1502793;DEPOT;11513417;170;1;0.484602;0;D33LAT;0000001525;170;20150922;20151015;1510132335930;74.475;74.48;70.02;0;D33LAT-10700216;0.2;144.5;1;PORTE MANTEAU VESTIAIRE;C
D33LAT-152530;1502127;DEPOT;11510207;7;1;0.38;0;D33LAT;0000001526;7;20150922;20151015;1510141958611;4.34;4.34;2.66;0;D33LAT-10600207;0.2;7;1;F27 TOILE A PEINDRE 50X70;C
D33LAT-152531;1501680;DEPOT;11508254;14;1;0.38;0;D33LAT;0000001526;14;20150922;20151015;1510141958578;8.68;8.68;5.32;0;D33LAT-10600207;0.2;14;1;F28 TOILE A PEINDRE 80X100;C
D33LAT-152532;000041;DEPOT;000041-7;10;1;0.5;0;D33LAT;0000001527;10;20150922;20151015;1510132334110;5;5;5;0;D33LAT-10601203;0.2;10;1;Lot de 6 verres a bierre
haut;C
D33LAT-152533;1500411;DEPOT;11502151;1;1;0.38;0;D33LAT;0000001527;1;20150922;20151015;1510141958297;0.62;0.62;0.38;0;D33LAT-10600207;0.2;1;1;C272 BATON D ENCENS X60 N2;C
D33LAT-152535;1401537;DEPOT;11408212;17;1;0.38;0;D33LAT;0000001529;17;20150922;20151015;1510141958350;10.54;10.54;6.46;0;D33LAT-10600207;0.2;17;1;E332 LAMPE DE CHEVET N2;C
D33LAT-152536;1502127;DEPOT;11510291;29;1;0.38;0;D33LAT;0000001530;29;20150922;20151015;1510141958611;17.98;17.98;11.02;0;D33LAT-10600207;0.2;29;1;E216 SECHOIR VERTICAL N2;C
D33LAT-152537;000152;DEPOT;000152-1;75;1;0.5;0;D33LAT;0000001531;75;20150922;20151015;1510132335956;37.5;37.5;37.5;0;D33LATHE50561;0.2;75;1;Congleteur sidex;C
D33LAT-152538;1502545;DEPOT;11512170;12.75;1;0.5;0;D33LAT;0000001531;12.75;20150922;20151015;1510132335750;5.25;5.25;5.25;0;D33LAT-11500561;0.2;10.5;1;SOUFFLET LAITON ;C
D33LAT-152540;000096;DEPOT;000096-40;5;1;0.4;0;D33LAT;0000001532;5;20150922;20151015;1510141958296;3;3;2;0;D33LAT-11300406;0.2;5;1;BONBONNIERE VERRE;C
D33LAT-152542;000184;DEPOT;000184-1;4;1;0.2;0;D33LAT;0000001533;4;20150922;20151015;1510132335428;3.2;3.2;0.8;0;D33LAT-19800369;0.2;4;1;DVD;C
D33LAT-152545;1502931;DEPOT;11514149;10;1;0.4;0;D33LAT;0000001534;10;20150922;20151015;1510132334126;5.1;5.1;3.4;0;D33LAT-11200973;0.2;8.5;1;CADRE REPRO TOROMACHIE ;C
D33LAT-152546;1502827;DEPOT;11513580;5;1;0.5;0;D33LAT;0000001534;5;20150922;20151015;1510251217721;0;2.5;2.5;0;D33LAT-11300413;0.2;5;0;CADRE TETE PAPYRUS ;C
D33LAT-152549;1502745;DEPOT;11513232;25;1;0.5;0;D33LAT;0000001537;25;20150922;20151015;15102512171121;0;12.5;12.5;0;D33LAT-10100789;0.2;25;0;LAMPE DE CHEVET ARGENTE;C
D33LAT-152550;000235;DEPOT;000235-2;5;1;0.5;0;D33LAT;0000001538;5;20150922;20151015;1510251217865;0;2.5;2.5;0;D33LAT80001208;0.2;5;0;LOT DE VERRES BLEU MM;C
D33LAT-152563;1503024;DEPOT;11514764;150;1;0.483333;0;D33LAT;0000001545;150;20150923;20151015;1510132335923;77.5;77.5;72.5;0;D33LAT-11200414;0.2;150;1;FRIGO CONGELATEUR ELECTROLUX;C
D33LAT-152564;000214;DEPOT;000214-27;100;1;0.5;0;D33LAT;0000001545;100;20150923;20151015;1510132335674;50;50;50;0;D33LATDU50607;0.2;100;1;LAVE LINGE FAGOR AA;C
D33LAT-152568;1501348;DEPOT;11506427;2;1;0.38;0;D33LAT;0000001547;2;20150923;20151015;1510141958606;1.24;1.24;0.76;0;D33LAT-10600207;0.2;2;1;A320 PILE BOUTON ;C
D33LAT-152569;000171;DEPOT;000171-3;10;1;0.5;0;D33LAT;0000001548;10;20150923;20151015;151025121797;0;5;5;0;D33LAT-10100716;0.2;10;0;Halogene;C
D33LAT-152570;1502331;DEPOT;11511215;8.5;1;0.4;0;D33LAT;0000001549;8.5;20150923;20151015;1510141958318;4.2;4.2;2.8;0;D33LAT-11300406;0.2;7;1;BOITE PVC BLC JAUNE ;C
D33LAT-152572;1502931;DEPOT;11514145;10;1;0.4;0;D33LAT;0000001549;10;20150923;20151015;1510132334126;5.1;5.1;3.4;0;D33LAT-11200973;0.2;8.5;1;PAIRE DE COUVERTS LAGUIOLE;C
D33LAT-152573;000215;DEPOT;000215-18;8;1;0.5;0;D33LAT;0000001549;8;20150923;20151015;1510132335925;4;4;4;0;D33LAT-19800725;0.2;8;1;Mallette metal grise;C
D33LAT-152574;1502549;DEPOT;11512225;1;4;0.4;0;D33LAT;0000001550;4;20150923;20151015;1510141958355;2.4;2.4;1.6;0;D33LAT-11300406;0.2;4;1;LOT DE 3 COUVERTS PM ;C
D33LAT-152575;1502880;DEPOT;11513845;99;1;0.3;0;D33LAT;0000001551;99;20150923;20151015;1510132334633;63;63;27;0;D33LAT-11200450;0.2;90;1;CG302C-GUITARE CLASS 4/4 PAN COUPE;C
D33LAT-152576;1502880;DEPOT;11513831;10;1;0.3;0;D33LAT;0000001551;10;20150923;20151015;1510132334633;7;7;3;0;D33LAT-11200450;0.2;10;1;CCT4-CAPODASTRE UNIVERSEL;C
D33LAT-152577;1300617;DEPOT;11303615;25;1;0.3;0;D33LAT;0000001551;25;20150923;20151015;1510132335411;17.5;17.5;7.5;0;D33LAT-11200450;0.2;25;1;GT-1 ACCORDEUR GUITARE ;C
D33LAT-152578;1302772;DEPOT;11316083;0.5;1;0.38;0;D33LAT;0000001552;0.5;20150923;20151015;1510141958224;0.31;0.31;0.19;0;D33LAT-10600207;0.2;0.5;1;S49 VASE EN VERRE ;C
D33LAT-152579;000099;DEPOT;000099-3;15;1;0.5;0;D33LAT;0000001553;15;20150923;20151015;1510132335752;7.5;7.5;7.5;0;D33LAT-19800370;0.2;15;1;Bonbonniere pm bleu dore
fleurie;C
D33LAT-152581;1502446;DEPOT;11511656;5;1;0.2;0;D33LAT;0000001554;5;20150923;20151015;1510132334607;4;4;1;0;D33LAT-19800369;0.2;5;1;ASSIETTE ANCIENNE ;C
D33LAT-152582;1502446;DEPOT;11511656;5;1;0.2;0;D33LAT;0000001554;5;20150923;20151015;1510132334607;4;4;1;0;D33LAT-19800369;0.2;5;1;ASSIETTE ANCIENNE ;C
D33LAT-152583;1502446;DEPOT;11511656;6;2;0.2;0;D33LAT;0000001554;12;20150923;20151015;1510132334607;9.6;9.6;2.4;0;D33LAT-19800369;0.2;12;1;ASSIETTE ANCIENNE ;C
D33LAT-152584;1502446;DEPOT;11511656;6;1;0.2;0;D33LAT;0000001554;6;20150923;20151015;1510132334607;4.8;4.8;1.2;0;D33LAT-19800369;0.2;6;1;ASSIETTE ANCIENNE ;C
D33LAT-152585;1502446;DEPOT;11511656;6;1;0.2;0;D33LAT;0000001554;6;20150923;20151015;1510132334607;4.8;4.8;1.2;0;D33LAT-19800369;0.2;6;1;ASSIETTE ANCIENNE ;C
D33LAT-152587;000201;DEPOT;000201-3;5;1;0.4;0;D33LAT;0000001556;5;20150923;20151015;1510132335175;3;3;2;0;D33LAT-19700084;0.2;5;1;SCARABEE SCULPTE PIERRE;C
D33LAT-152593;000156;DEPOT;000156-22;5;1;0.4;0;D33LAT;0000001558;5;20150923;20151015;1510141958268;3;3;2;0;D33LAT-11300406;0.2;5;1;LOT DE 6 VERRES;C
D33LAT-152594;1503100;DEPOT;11515159;300;1;0.466666;0;D33LAT;0000001559;300;20150923;20151015;1510132334372;160;160;140;0;D33LAT-11500737;0.2;300;1;BIBLIOTHEQUE MERISIER 4 PORTES;C
D33LAT-152595;000079;DEPOT;000079-6;15;1;0.5;0;D33LAT;0000001560;15;20150923;20151015;1510132335791;7.5;7.5;7.5;0;D33LAT-10100043;0.2;15;1;Tabouret de bar reglable;C
D33LAT-152596;1500664;DEPOT;11503363;20;1;0.3;0;D33LAT;0000001561;20;20150923;20151015;1510132334886;14;14;6;0;D33LAT-11200450;0.2;20;1;WSG2-STAND 2 GUITARES ;C
D33LAT-152597;1500874;DEPOT;11504361;6.25;1;0.5;0;D33LAT;0000001561;6.25;20150923;20151015;15102512171120;0;3.13;3.13;0;D33LAT-11400430;0.2;6.25;0;CARAFE +BOUCHON ;C
D33LAT-152598;000234;DEPOT;000234-2;10;1;0.5;0;D33LAT;0000001562;10;20150923;20151015;1510251217352;0;5;5;0;D33LAT-11300208;0.2;10;0;COFFRE A JOUETS ENFANT
TISSU BLEU;C
D33LAT-152599;1502549;DEPOT;11512195;12;1;0.4;0;D33LAT;0000001563;12;20150923;20151015;1510141958355;5.04;5.04;3.36;0;D33LAT-11300406;0.2;8.4;1;MENAGERE 24P COULEUR ACIER GOURMET;C
D33LAT-152600;1404316;DEPOT;11421829;3;1;0.38;0;D33LAT;0000001563;3;20150923;20151015;1510141958568;1.86;1.86;1.14;0;D33LAT-10600207;0.2;3;1;A373-RANGE COUVERT ;C
D33LAT-152601;000096;DEPOT;000096-7;8;1;0.4;0;D33LAT;0000001563;8;20150923;20151015;1510141958296;4.8;4.8;3.2;0;D33LAT-11300406;0.2;8;1;Lot de assiettes 
mauve ;C
D33LAT-152602;000143;DEPOT;000143-3;60;1;0.5;0;D33LAT;0000001564;60;20150923;20151015;1510132335964;30;30;30;0;D33LAT-11500458;0.2;60;1;Radiateur mm atlantic 1500W;C
D33LAT-152603;000156;DEPOT;000156-32;8;1;0.4;0;D33LAT;0000001565;8;20150923;20151015;1510141958268;4.8;4.8;3.2;0;D33LAT-11300406;0.2;8;1;RAPE ELEC SILVER CREST;C
D33LAT-152604;1502786;DEPOT;11513455;8;1;0.2;0;D33LAT;0000001565;8;20150923;20151015;1510132334600;6.4;6.4;1.6;0;D33LAT-19800369;0.2;8;1;BOITE METAL DECOR FILLETTE;C
D33LAT-152605;1500830;DEPOT;11504156;17.5;1;0.4;0;D33LAT;0000001566;17.5;20150923;20151015;1510132335410;10.5;10.5;7;0;D33LAT-19700084;0.2;17.5;1;MEUBLE 1P1N MERISIER+CLÉ A4;C
D33LAT-152609;1502261;DEPOT;11510839;10.5;1;0.5;0;D33LAT;0000001569;10.5;20150923;20151015;1510132335675;5.25;5.25;5.25;0;D33LAT-11000992;0.2;10.5;1;TABLE D APPOINT BLEUE ;C
D33LAT-152610;000228;DEPOT;000228-1;45;1;0.5;0;D33LAT;0000001570;45;20150923;20151015;151025121796;0;22.5;22.5;0;D33LAT-11500725;0.2;45;0;Chevet 3t merisier ;C
D33LAT-152613;000016;DEPOT;000016-2;200;1;0.475;0;D33LAT;0000001571;200;20150923;20151015;1510132335921;105;105;95;0;D33LAT-10800155;0.2;200;1;Lot de 6 chaises noires skai;C
D33LAT-152614;1503053;DEPOT;11514898;20;1;0.5;0;D33LAT;0000001572;20;20150923;20151015;1510132335744;10;10;10;0;D33LAT-11200489;0.2;20;1;CONVECTEUR 1500W ATLANTIC;C
D33LAT-152615;1403512;DEPOT;11418022;10;1;0.4;0;D33LAT;0000001573;10;20150923;20151015;1510132335665;6;6;4;0;D33LAT-19700084;0.2;10;1;CACHE POT BEIGE ;C
D33LAT-152616;1501370;DEPOT;11506560;10;1;0.4;0;D33LAT;0000001574;10;20150923;20151015;1510132334639;6;6;4;0;D33LAT-11200973;0.2;10;1;POISSONNIERE INOX ;C
D33LAT-152617;1502542;DEPOT;11512150;4.25;1;0.5;0;D33LAT;0000001574;4.25;20150923;20151015;1510132335816;1.75;1.75;1.75;0;D33LAT-11500570;0.2;3.5;1;CUILLERE A PATES ;C
D33LAT-152619;000201;DEPOT;000201-23;5;1;0.4;0;D33LAT;0000001575;5;20150923;20151015;1510132335175;3;3;2;0;D33LAT-19700084;0.2;5;1;VASE PM JAPONAIS;C
D33LAT-152620;000201;DEPOT;000201-23;5;1;0.4;0;D33LAT;0000001576;5;20150923;20151015;1510132335175;3;3;2;0;D33LAT-19700084;0.2;5;1;VASE PM JAPONAIS;C
D33LAT-152621;1501588;DEPOT;11507592;30;1;0.01;0;D33LAT;0000001577;30;20150923;20151015;1510132334652;29.7;29.7;0.3;0;D33LAT-11300098;0.2;30;1;SJ06 TABLE BONZAI TECK  30/30/40;C
D33LAT-152626;000226;DEPOT;000226-10;19;1;0.4;0;D33LAT;0000001581;19;20150923;20151015;1510141958227;11.4;11.4;7.6;0;D33LAT-11300406;0.2;19;1;TABLE BUREAU METAL D/VERRE;C
D33LAT-152632;1502356;DEPOT;11511392;10.2;1;0.5;0;D33LAT;0000001586;10.2;20150923;20151015;1510132335764;4.2;4.2;4.2;0;D33LAT-19800837;0.2;8.4;1;BALANCE ROMAINE ;C
D33LAT-152633;000096;DEPOT;000096-61;5;1;0.4;0;D33LAT;0000001586;5;20150923;20151015;1510141958296;3;3;2;0;D33LAT-11300406;0.2;5;1;PLAT CREUX ANC;C
D33LAT-152635;1501828;DEPOT;11508767;13.75;1;0.5;0;D33LAT;0000001588;13.75;20150923;20151015;1510251217707;0;6.88;6.88;0;D33LAT-11500462;0.2;13.75;0;RADIATEUR BAIN D'HUILE YPSOS;C
D33LAT-152639;000190;DEPOT;000190-1;90;1;0.5;0;D33LAT;0000001591;90;20150923;20151015;1510132335409;45;45;45;0;D33LATGU50587;0.2;90;1;Plaque induction*2
brandt;C
D33LAT-152640;1404737;DEPOT;11424258;4;1;0.38;0;D33LAT;0000001592;4;20150923;20151015;151014195866;2.48;2.48;1.52;0;D33LAT-10600207;0.2;4;1;E405 CINTRE ANTI DERAPANTX4;C
D33LAT-152641;1502509;DEPOT;11512011;20;1;0.4;0;D33LAT;0000001593;20;20150923;20151015;1510132335842;10.5;10.5;7;0;D33LAT-11200973;0.2;17.5;1;CACHE POT RAISINS ;C
D33LAT-152643;1502971;DEPOT;11514446;10;1;0.2;0;D33LAT;0000001594;10;20150923;20151015;1510132334909;8;8;2;0;D33LAT-19800369;0.2;10;1;LOT DE BOUTONS BLEU ;C
D33LAT-152645;000055;DEPOT;000055-1;5;1;0.2;0;D33LAT;0000001594;5;20150923;20151015;151013233487;4;4;1;0;D33LAT-19800369;0.2;5;1;Chat deco pm;C
D33LAT-152646;1502999;DEPOT;11514585;20;1;0.4;0;D33LAT;0000001594;20;20150923;20151015;151014195886;12;12;8;0;D33LAT-11500719;0.2;20;1;BOITE A BIJOUX ;C
D33LAT-152551;1502331;DEPOT;11511224;12.75;1;0.4;0;D33LAT;0000001539;12.75;20150923;20151015;1510141958318;6.3;6.3;4.2;0;D33LAT-11300406;0.2;10.5;1;GARDE MANGER PM BOIS ;C
D33LAT-152552;000228;DEPOT;000228-2;20;1;0.5;0;D33LAT;0000001540;20;20150923;20151015;151025121796;0;10;10;0;D33LAT-11500725;0.2;20;0;Lustre ikea;C
D33LAT-152556;1502687;DEPOT;11512957;5.95;1;0.5;0;D33LAT;0000001542;5.95;20150923;20151015;1510132335153;2.975;2.98;2.98;0;D33LAT-11500633;0.2;5.95;1;COUPE CARRÉE FAIENCE S PIED;C
D33LAT-152557;000096;DEPOT;000096-20;10;1;0.4;0;D33LAT;0000001542;10;20150923;20151015;1510141958296;6;6;4;0;D33LAT-11300406;0.2;10;1;Lot flutes facettes;C
D33LAT-152558;000097;DEPOT;000097-8;15;1;0.5;0;D33LAT;0000001543;15;20150923;20151015;1510132335237;7.5;7.5;7.5;0;D33LAT-11500591;0.2;15;1;MEUBLE 2P BLC/VERT;C
D33LAT-152559;1501840;DEPOT;11508910;16.5;1;0.4;0;D33LAT;0000001544;16.5;20150923;20151015;1510132335920;9.9;9.9;6.6;0;D33LAT-19700084;0.2;16.5;1;BUREAU COULEUR HETRE ;C
D33LAT-152647;1502127;DEPOT;11510327;3;1;0.38;0;D33LAT;0000001595;3;20150924;20151015;1510141958611;1.86;1.86;1.14;0;D33LAT-10600207;0.2;3;1;K126 BOITE N8 ;C
D33LAT-152648;000096;DEPOT;000096-48;20;1;0.4;0;D33LAT;0000001596;20;20150924;20151015;1510141958296;12;12;8;0;D33LAT-11300406;0.2;20;1;PAIRE DRAPEAUX;C
D33LAT-152649;1500954;DEPOT;11504754;25;1;0.5;0;D33LAT;0000001597;25;20150924;20151015;1510191214478;12.5;12.5;12.5;0;D33LAT-10200623;0.2;25;1;TABLE CARRELE BEIGE ;C
D33LAT-152650;1502733;DEPOT;11513204;80;1;0.4;0;D33LAT;0000001597;80;20150924;20151015;1510132335408;40.8;40.8;27.2;0;D33LAT-19700084;0.2;68;1;DESSERTE A ROULETTES 1 TIROIR MERISIER;C
D33LAT-152651;1501543;DEPOT;11507278;16.5;1;0.4;0;D33LAT;0000001598;16.5;20150924;20151015;1510132335762;9.9;9.9;6.6;0;D33LAT-19700084;0.2;16.5;1;LUSTRE 4 BRANCHES FF PAMPILLES;C
D33LAT-152652;1501982;DEPOT;11509603;35;1;0.5;0;D33LAT;0000001598;35;20150924;20151015;1510221620671;14.875;14.875;14.875;0;D33LAT-11400914;0.2;29.75;1;LANTERNE D EXT VITRAIL ;C
D33LAT-152653;1404453;DEPOT;11422773;10;1;0.5;0;D33LAT;0000001598;10;20150924;20151015;15102512171119;0;5;5;0;D33LAT-11401046;0.2;10;0;LIT 110X190 CAPITONNE ;C
D33LAT-152654;1502824;DEPOT;11513565;45;1;0.5;0;D33LAT;0000001599;45;20150924;20151015;1510132334608;22.5;22.5;22.5;0;D33LAT-10500204;0.2;45;1;BUREAU PIN 1P1T1N PIN ;C
D33LAT-152655;1502701;DEPOT;11513026;85;1;0.5;0;D33LAT;0000001600;85;20150924;20151015;1510132335507;42.5;42.5;42.5;0;D33LAT-11500641;0.2;85;1;PAIRE DE CHEVETS MERISIER ST LXV 1T1N;C
D33LAT-152656;1503100;DEPOT;11515165;60;1;0.5;0;D33LAT;0000001601;60;20150924;20151015;1510132334372;30;30;30;0;D33LAT-11500737;0.2;60;1;MIROIR CADRE DORE 74/46 ST LXV;C
D33LAT-152658;1502410;DEPOT;11511529;25.5;1;0.5;0;D33LAT;0000001602;25.5;20150924;20151015;1510132335454;12.75;12.75;12.75;0;D33LAT-10301603;0.2;25.5;1;RADIATEUR BAIN D'HUILE ;C
D33LAT-152659;1502127;DEPOT;11510247;3;1;0.38;0;D33LAT;0000001603;3;20150924;20151015;1510141958611;1.86;1.86;1.14;0;D33LAT-10600207;0.2;3;1;C159-CANNE BOIS ;C
D33LAT-152662;1502331;DEPOT;11511301;8.5;1;0.4;0;D33LAT;0000001606;8.5;20150924;20151015;1510141958318;4.2;4.2;2.8;0;D33LAT-11300406;0.2;7;1;LOT DE 2 POTS DELFT ;C
D33LAT-152663;1502267;DEPOT;11510869;2.1;1;0.5;0;D33LAT;0000001606;2.1;20150924;20151015;1510132335820;1.05;1.05;1.05;0;D33LAT-11000992;0.2;2.1;1;LOT DE RAMEQUINS ;C
D33LAT-152665;1502267;DEPOT;11510869;2.1;1;0.5;0;D33LAT;0000001606;2.1;20150924;20151015;1510132335820;1.05;1.05;1.05;0;D33LAT-11000992;0.2;2.1;1;LOT DE RAMEQUINS ;C
D33LAT-152666;1502509;DEPOT;11511946;29.75;1;0.4;0;D33LAT;0000001607;29.75;20150924;20151015;1510132335842;14.7;14.7;9.8;0;D33LAT-11200973;0.2;24.5;1;POT CHINOIS ANCIEN ;C
D33LAT-152667;000237;DEPOT;000237-2;100;1;0.5;0;D33LAT;0000001608;100;20150924;20151015;1510132335919;50;50;50;0;D33LAT-11400542;0.2;100;1;PAIRE DE CHENETS ST NAPOLEON 3;C
D33LAT-152668;1502127;DEPOT;11510347;3;1;0.38;0;D33LAT;0000001609;3;20150924;20151015;1510141958611;1.86;1.86;1.14;0;D33LAT-10600207;0.2;3;1;F25 -TOILE A PEINDRE 30 X 40;C
D33LAT-152669;1502127;DEPOT;11510324;5;2;0.38;0;D33LAT;0000001609;10;20150924;20151015;1510141958611;6.2;6.2;3.8;0;D33LAT-10600207;0.2;10;1;L176 TOILE A PEINDRE 35X60;C
D33LAT-152670;1503072;DEPOT;11514981;390;1;0.46282;0;D33LAT;0000001610;390;20150924;20151015;1510141958732;209.5;209.5;180.5;0;D33LAT-10100066;0.2;390;1;BUREAU ACAJOU D/SKAI VERT 9T;C
D33LAT-152672;000226;DEPOT;000226-8;15;1;0.4;0;D33LAT;0000001612;15;20150924;20151015;1510141958227;9;9;6;0;D33LAT-11300406;0.2;15;1;CHAISE D ACCUEIL NOIRE;C
D33LAT-152673;000214;DEPOT;000214-25;50;1;0.5;0;D33LAT;0000001612;50;20150924;20151015;1510132335674;25;25;25;0;D33LATDU50607;0.2;50;1;MINI FRIGO FRIGELUX;C
D33LAT-152675;1502549;DEPOT;11512225;1;3;0.4;0;D33LAT;0000001614;3;20150924;20151015;1510141958355;1.8;1.8;1.2;0;D33LAT-11300406;0.2;3;1;LOT DE 3 COUVERTS PM ;C
D33LAT-152676;1502931;DEPOT;11514085;15;1;0.4;0;D33LAT;0000001615;15;20150924;20151015;1510132334126;7.65;7.65;5.1;0;D33LAT-11200973;0.2;12.75;1;TABLE BASSE ROULANTE 2 NIV VERRE FUMÉ;C
D33LAT-152677;1501206;DEPOT;11505839;12;1;0.5;0;D33LAT;0000001615;12;20150924;20151015;1510251217863;0;6;6;0;D33LAT-11500311;0.2;12;0;TABLE BASSE CARRELEE BEIGE ARBRE;C
D33LAT-152680;1501301;DEPOT;11506208;30;1;0.5;0;D33LAT;0000001617;30;20150924;20151015;151013233482;15;15;15;0;D33LAT-11500335;0.2;30;1;FAUTEUIL ACAJOU VELOURS OR;C
D33LAT-152681;1403911;DEPOT;11419977;3.9;1;0.5;0;D33LAT;0000001618;3.9;20150924;20151015;1510251217882;0;1.95;1.95;0;D33LAT-11200410;0.2;3.9;0;BOUTON POIGNEE DE PORTE PORCELAINE;C
D33LAT-152683;1502679;DEPOT;11512945;34;1;0.5;0;D33LAT;0000001620;34;20150924;20151015;15102512171118;0;10.63;10.63;0;D33LAT-10301203;0.2;21.25;0;POT A LAIT PEINT A LA MAIN;C
D33LAT-152685;000086;DEPOT;000086-1;5;1;0.5;0;D33LAT;0000001622;5;20150924;20151015;1510251217100;0;2.5;2.5;0;D33LAT-10601589;0.055;5;0;Livre;C
D33LAT-152686;000201;DEPOT;000201-1;5;1;0.4;0;D33LAT;0000001623;5;20150924;20151015;1510132335175;3;3;2;0;D33LAT-19700084;0.2;5;1;ASSIETTE DECO CHINOISE;C
D33LAT-152687;1503008;DEPOT;11514958;3;1;0.2;0;D33LAT;0000001623;3;20150924;20151015;1510132334896;2.4;2.4;0.6;0;D33LAT-19800369;0.2;3;1;CADRE PHOTO PM ;C
D33LAT-152689;1502983;DEPOT;11514402;45;1;0.5;0;D33LAT;0000001625;45;20150924;20151015;151014195883;22.5;22.5;22.5;0;D33LAT-10600149;0.2;45;1;DEMI COQUE PEN DUICK ;C
D33LAT-152690;1502151;DEPOT;11510381;28;1;0.4;0;D33LAT;0000001626;28;20150924;20151015;1510141958542;14.28;14.28;9.52;0;D33LAT-11300406;0.2;23.8;1;PRESENTOIR PROFESSIONNEL;C
D33LAT-152692;000079;DEPOT;000079-3;75;1;0.5;0;D33LAT;0000001628;75;20150924;20151015;1510132335791;37.5;37.5;37.5;0;D33LAT-10100043;0.2;75;1;Buffet blanc
2p3t;C
D33LAT-152693;1502127;DEPOT;11510247;3;1;0.38;0;D33LAT;0000001628;3;20150924;20151015;1510141958611;1.86;1.86;1.14;0;D33LAT-10600207;0.2;3;1;C159-CANNE BOIS ;C
D33LAT-152694;1501749;DEPOT;11508379;17;1;0.4;0;D33LAT;0000001628;17;20150924;20151015;151014195835;10.2;10.2;6.8;0;D33LAT-11500440;0.2;17;1;TABOURET ENFANT ;C
D33LAT-152695;1500161;DEPOT;11500775;20;1;0.5;0;D33LAT;0000001629;20;20150924;20151015;151025121794;0;10;10;0;D33LAT-11500048;0.2;20;0;FAUTEUIL RELAX VELOURS+REPOSE PIEDS;C
D33LAT-152697;1501588;DEPOT;11507559;140;2;0.01;0;D33LAT;0000001630;280;20150924;20151015;1510132334652;277.2;277.2;2.8;0;D33LAT-11300098;0.2;280;1;AM21 CHEVET 2T TECK 50 40 65;C
D33LAT-152698;1404627;DEPOT;11423648;10;1;0.5;0;D33LAT;0000001631;10;20150924;20151015;15102512171117;0;5;5;0;D33LAT-11401087;0.2;10;0;LITIERE A CHAT D ANGLE ROUGE BLANC;C
D33LAT-152701;1503000;DEPOT;11514556;75;1;0.5;0;D33LAT;0000001634;75;20150924;20151015;1510141958473;37.5;37.5;37.5;0;D33LAT-11500696;0.2;75;1;VTT ROCKRIDER NOIR ;C
D33LAT-152707;1502971;DEPOT;11514372;3;1;0.2;0;D33LAT;0000001637;3;20150924;20151015;1510132334909;2.4;2.4;0.6;0;D33LAT-19800369;0.2;3;1;DVD FILM ;C
D33LAT-152712;1502898;DEPOT;11513974;40;1;0.5;0;D33LAT;0000001637;40;20150924;20151015;1510151008828;17;17;17;0;D33LAT-19900178;0.2;34;1;SAC A MAIN CUIR ;C
D33LAT-152713;000258;DEPOT;000258-1;50;1;0.5;0;D33LAT;0000001638;50;20150924;20151015;1510171535727;25;25;25;0;D33LATDO50627;0.2;50;1;Lecteur audio a bandes 
sony;C
D33LAT-152714;1502549;DEPOT;11512251;5;1;0.4;0;D33LAT;0000001639;5;20150924;20151015;1510141958355;3;3;2;0;D33LAT-11300406;0.2;5;1;LOT DE 6 COUTEAU ;C
D33LAT-152715;1501634;DEPOT;11507993;5.5;1;0.4;0;D33LAT;0000001640;5.5;20150924;20151015;1510132334640;3.3;3.3;2.2;0;D33LAT-19700084;0.2;5.5;1;COUPE DE LUSTRE OPALINE;C
D33LAT-152716;1502127;DEPOT;11510247;3;1;0.38;0;D33LAT;0000001641;3;20150924;20151015;1510141958611;1.86;1.86;1.14;0;D33LAT-10600207;0.2;3;1;C159-CANNE BOIS ;C
D33LAT-152717;1502551;DEPOT;11512329;29.75;1;0.4;0;D33LAT;0000001642;29.75;20150924;20151015;1510132335692;14.7;14.7;9.8;0;D33LAT-11200973;0.2;24.5;1;SUPPORT CHINOIS GM ;C
D33LAT-152718;1502549;DEPOT;11512271;12;1;0.4;0;D33LAT;0000001643;12;20150924;20151015;1510141958355;5.04;5.04;3.36;0;D33LAT-11300406;0.2;8.4;1;TRAVERSIN ;C
